review_id,product_id,rating,review_date,review_data
4804,1177,2,2025-10-05,"{'comment': 'Bon produit', 'language': 'es'}"
4805,1813,5,2025-11-17,"{'comment': 'Bon produit', 'language': 'es'}"
4806,2859,1,2025-09-30,"{'comment': 'Excellent', 'language': 'en'}"
4807,2488,5,2025-11-17,"{'comment': 'Excellent', 'language': 'es'}"
4808,1249,5,2025-11-25,"{'comment': 'Excellent', 'language': 'es'}"
4809,2746,4,2025-11-14,"{'comment': 'Moyen', 'language': 'fr'}"
4810,2830,2,2025-10-08,"{'comment': 'Pas satisfait', 'language': 'fr'}"
4811,1673,4,2025-10-31,"{'comment': 'Moyen', 'language': 'en'}"
4812,2553,3,2025-10-10,"{'comment': 'Pas satisfait', 'language': 'es'}"
4813,2243,4,2025-10-13,"{'comment': 'Bon produit', 'language': 'fr'}"
4814,139,5,2025-10-18,"{'comment': 'Bon produit', 'language': 'es'}"
4815,1473,2,2025-10-21,"{'comment': 'Pas satisfait', 'language': 'en'}"
4816,1961,3,2025-11-16,"{'comment': 'Bon produit', 'language': 'en'}"
4817,2515,5,2025-11-12,"{'comment': 'Bon produit', 'language': 'en'}"
4818,2333,1,2025-10-28,"{'comment': 'Pas satisfait', 'language': 'en'}"
4819,2982,3,2025-10-09,"{'comment': 'Excellent', 'language': 'en'}"
4820,1903,5,2025-11-17,"{'comment': 'Bon produit', 'language': 'es'}"
4821,1428,3,2025-11-07,"{'comment': 'Moyen', 'language': 'es'}"
4822,1309,3,2025-10-29,"{'comment': 'Bon produit', 'language': 'es'}"
4823,1841,5,2025-10-31,"{'comment': 'Pas satisfait', 'language': 'en'}"
4824,2262,1,2025-10-20,"{'comment': 'Pas satisfait', 'language': 'fr'}"
4825,1077,4,2025-11-20,"{'comment': 'Pas satisfait', 'language': 'fr'}"
4826,796,1,2025-10-24,"{'comment': 'Pas satisfait', 'language': 'es'}"
4827,369,3,2025-11-05,"{'comment': 'Bon produit', 'language': 'en'}"
4828,703,2,2025-10-30,"{'comment': 'Excellent', 'language': 'en'}"
4829,2631,2,2025-11-18,"{'comment': 'Excellent', 'language': 'en'}"
4830,680,5,2025-10-26,"{'comment': 'Pas satisfait', 'language': 'es'}"
4831,2580,4,2025-10-27,"{'comment': 'Excellent', 'language': 'fr'}"
4832,2153,5,2025-10-24,"{'comment': 'Bon produit', 'language': 'en'}"
4833,345,2,2025-10-21,"{'comment': 'Excellent', 'language': 'en'}"
4834,177,1,2025-10-21,"{'comment': 'Pas satisfait', 'language': 'fr'}"
4835,1573,3,2025-10-14,"{'comment': 'Moyen', 'language': 'fr'}"
4836,81,5,2025-10-23,"{'comment': 'Excellent', 'language': 'es'}"
4837,2574,3,2025-10-28,"{'comment': 'Excellent', 'language': 'es'}"
4838,831,4,2025-11-05,"{'comment': 'Excellent', 'language': 'fr'}"
4839,968,3,2025-10-10,"{'comment': 'Pas satisfait', 'language': 'fr'}"
4840,2010,4,2025-11-04,"{'comment': 'Pas satisfait', 'language': 'en'}"
4841,412,3,2025-11-20,"{'comment': 'Pas satisfait', 'language': 'fr'}"
4842,2146,3,2025-10-11,"{'comment': 'Bon produit', 'language': 'es'}"
4843,2113,1,2025-10-07,"{'comment': 'Moyen', 'language': 'es'}"
4844,1101,2,2025-11-09,"{'comment': 'Moyen', 'language': 'es'}"
4845,2246,5,2025-10-11,"{'comment': 'Pas satisfait', 'language': 'es'}"
4846,694,5,2025-10-17,"{'comment': 'Pas satisfait', 'language': 'es'}"
4847,1552,3,2025-10-11,"{'comment': 'Pas satisfait', 'language': 'fr'}"
4848,34,3,2025-11-04,"{'comment': 'Moyen', 'language': 'en'}"
4849,552,2,2025-10-03,"{'comment': 'Moyen', 'language': 'es'}"
4850,807,5,2025-10-01,"{'comment': 'Excellent', 'language': 'fr'}"
4851,2596,5,2025-11-06,"{'comment': 'Excellent', 'language': 'es'}"
4852,1936,2,2025-10-29,"{'comment': 'Pas satisfait', 'language': 'fr'}"
4853,2285,4,2025-11-07,"{'comment': 'Bon produit', 'language': 'fr'}"
4854,149,1,2025-10-24,"{'comment': 'Bon produit', 'language': 'en'}"
4855,190,3,2025-09-30,"{'comment': 'Moyen', 'language': 'en'}"
4856,403,1,2025-11-09,"{'comment': 'Bon produit', 'language': 'fr'}"
4857,1493,4,2025-11-12,"{'comment': 'Pas satisfait', 'language': 'es'}"
4858,959,5,2025-09-30,"{'comment': 'Pas satisfait', 'language': 'en'}"
4859,885,1,2025-09-30,"{'comment': 'Moyen', 'language': 'en'}"
4860,2953,4,2025-10-22,"{'comment': 'Excellent', 'language': 'fr'}"
4861,1644,4,2025-10-19,"{'comment': 'Pas satisfait', 'language': 'fr'}"
4862,983,1,2025-09-30,"{'comment': 'Moyen', 'language': 'fr'}"
4863,2574,2,2025-10-31,"{'comment': 'Moyen', 'language': 'fr'}"
4864,511,3,2025-10-26,"{'comment': 'Bon produit', 'language': 'en'}"
4865,1456,3,2025-11-07,"{'comment': 'Moyen', 'language': 'en'}"
4866,2559,3,2025-10-02,"{'comment': 'Excellent', 'language': 'en'}"
4867,2859,4,2025-10-29,"{'comment': 'Moyen', 'language': 'fr'}"
4868,379,4,2025-10-01,"{'comment': 'Pas satisfait', 'language': 'fr'}"
4869,1888,5,2025-11-16,"{'comment': 'Bon produit', 'language': 'es'}"
4870,723,3,2025-11-19,"{'comment': 'Excellent', 'language': 'es'}"
4871,913,4,2025-10-06,"{'comment': 'Excellent', 'language': 'es'}"
4872,95,2,2025-10-09,"{'comment': 'Moyen', 'language': 'en'}"
4873,808,1,2025-11-07,"{'comment': 'Moyen', 'language': 'fr'}"
4874,850,1,2025-11-02,"{'comment': 'Pas satisfait', 'language': 'es'}"
4875,1847,4,2025-10-11,"{'comment': 'Moyen', 'language': 'es'}"
4876,990,2,2025-10-16,"{'comment': 'Bon produit', 'language': 'fr'}"
4877,2910,3,2025-10-10,"{'comment': 'Pas satisfait', 'language': 'fr'}"
4878,1579,2,2025-11-18,"{'comment': 'Bon produit', 'language': 'fr'}"
4879,2657,1,2025-10-20,"{'comment': 'Bon produit', 'language': 'fr'}"
4880,1843,1,2025-11-12,"{'comment': 'Pas satisfait', 'language': 'fr'}"
4881,795,1,2025-10-14,"{'comment': 'Moyen', 'language': 'es'}"
4882,478,5,2025-11-22,"{'comment': 'Bon produit', 'language': 'fr'}"
4883,544,5,2025-10-05,"{'comment': 'Excellent', 'language': 'fr'}"
4884,2418,5,2025-10-15,"{'comment': 'Bon produit', 'language': 'fr'}"
4885,2314,2,2025-11-14,"{'comment': 'Pas satisfait', 'language': 'fr'}"
4886,628,5,2025-11-18,"{'comment': 'Pas satisfait', 'language': 'fr'}"
4887,2440,1,2025-11-06,"{'comment': 'Moyen', 'language': 'es'}"
4888,1078,3,2025-11-13,"{'comment': 'Pas satisfait', 'language': 'es'}"
4889,1574,4,2025-10-30,"{'comment': 'Moyen', 'language': 'fr'}"
4890,1504,1,2025-11-03,"{'comment': 'Bon produit', 'language': 'es'}"
4891,1350,5,2025-11-25,"{'comment': 'Moyen', 'language': 'es'}"
4892,2554,5,2025-10-19,"{'comment': 'Moyen', 'language': 'es'}"
4893,1983,5,2025-11-10,"{'comment': 'Moyen', 'language': 'fr'}"
4894,1716,1,2025-11-19,"{'comment': 'Excellent', 'language': 'en'}"
4895,2050,3,2025-11-20,"{'comment': 'Pas satisfait', 'language': 'en'}"
4896,1378,3,2025-10-14,"{'comment': 'Moyen', 'language': 'fr'}"
4897,1580,2,2025-10-23,"{'comment': 'Excellent', 'language': 'es'}"
4898,2741,4,2025-10-08,"{'comment': 'Bon produit', 'language': 'en'}"
4899,1513,3,2025-10-30,"{'comment': 'Moyen', 'language': 'es'}"
4900,1598,2,2025-11-14,"{'comment': 'Pas satisfait', 'language': 'es'}"
4901,2025,4,2025-10-17,"{'comment': 'Bon produit', 'language': 'fr'}"
4902,898,3,2025-11-09,"{'comment': 'Pas satisfait', 'language': 'es'}"
4903,1377,1,2025-11-06,"{'comment': 'Bon produit', 'language': 'es'}"
4904,1911,3,2025-10-01,"{'comment': 'Moyen', 'language': 'fr'}"
4905,569,2,2025-10-12,"{'comment': 'Bon produit', 'language': 'es'}"
4906,2038,1,2025-10-22,"{'comment': 'Bon produit', 'language': 'fr'}"
4907,620,1,2025-10-30,"{'comment': 'Pas satisfait', 'language': 'fr'}"
4908,2924,5,2025-10-30,"{'comment': 'Bon produit', 'language': 'en'}"
4909,1640,5,2025-10-27,"{'comment': 'Excellent', 'language': 'fr'}"
4910,1130,3,2025-11-23,"{'comment': 'Bon produit', 'language': 'es'}"
4911,2156,5,2025-11-16,"{'comment': 'Bon produit', 'language': 'fr'}"
4912,59,1,2025-11-06,"{'comment': 'Bon produit', 'language': 'fr'}"
4913,1689,5,2025-11-22,"{'comment': 'Bon produit', 'language': 'en'}"
4914,754,3,2025-10-22,"{'comment': 'Pas satisfait', 'language': 'fr'}"
4915,2831,1,2025-11-12,"{'comment': 'Bon produit', 'language': 'en'}"
4916,390,4,2025-11-24,"{'comment': 'Moyen', 'language': 'fr'}"
4917,859,2,2025-11-22,"{'comment': 'Pas satisfait', 'language': 'en'}"
4918,1529,3,2025-10-05,"{'comment': 'Pas satisfait', 'language': 'fr'}"
4919,769,2,2025-10-26,"{'comment': 'Moyen', 'language': 'fr'}"
4920,576,1,2025-10-09,"{'comment': 'Pas satisfait', 'language': 'fr'}"
4921,1665,4,2025-10-13,"{'comment': 'Moyen', 'language': 'es'}"
4922,1867,5,2025-10-28,"{'comment': 'Excellent', 'language': 'en'}"
4923,1855,1,2025-11-06,"{'comment': 'Pas satisfait', 'language': 'fr'}"
4924,2037,4,2025-11-09,"{'comment': 'Moyen', 'language': 'en'}"
4925,2752,2,2025-10-30,"{'comment': 'Excellent', 'language': 'en'}"
4926,1794,4,2025-10-11,"{'comment': 'Excellent', 'language': 'es'}"
4927,888,4,2025-09-29,"{'comment': 'Bon produit', 'language': 'en'}"
4928,2013,1,2025-10-18,"{'comment': 'Moyen', 'language': 'en'}"
4929,2468,4,2025-11-07,"{'comment': 'Pas satisfait', 'language': 'en'}"
4930,626,5,2025-11-23,"{'comment': 'Excellent', 'language': 'en'}"
4931,1333,5,2025-10-12,"{'comment': 'Pas satisfait', 'language': 'es'}"
4932,1658,5,2025-10-08,"{'comment': 'Bon produit', 'language': 'fr'}"
4933,1016,4,2025-11-03,"{'comment': 'Excellent', 'language': 'es'}"
4934,1173,3,2025-11-06,"{'comment': 'Bon produit', 'language': 'fr'}"
4935,484,3,2025-11-19,"{'comment': 'Bon produit', 'language': 'en'}"
4936,2647,4,2025-10-01,"{'comment': 'Moyen', 'language': 'es'}"
4937,2030,2,2025-10-20,"{'comment': 'Excellent', 'language': 'fr'}"
4938,66,3,2025-10-26,"{'comment': 'Excellent', 'language': 'fr'}"
4939,1914,2,2025-09-30,"{'comment': 'Bon produit', 'language': 'fr'}"
4940,1329,3,2025-11-13,"{'comment': 'Excellent', 'language': 'fr'}"
4941,2832,5,2025-10-18,"{'comment': 'Excellent', 'language': 'fr'}"
4942,2994,4,2025-10-04,"{'comment': 'Pas satisfait', 'language': 'es'}"
4943,2759,2,2025-10-31,"{'comment': 'Moyen', 'language': 'en'}"
4944,189,2,2025-11-26,"{'comment': 'Pas satisfait', 'language': 'es'}"
4945,2461,2,2025-11-12,"{'comment': 'Bon produit', 'language': 'en'}"
4946,2705,4,2025-11-25,"{'comment': 'Moyen', 'language': 'en'}"
4947,2326,2,2025-11-26,"{'comment': 'Pas satisfait', 'language': 'es'}"
4948,481,4,2025-10-18,"{'comment': 'Excellent', 'language': 'en'}"
4949,1172,5,2025-10-04,"{'comment': 'Bon produit', 'language': 'fr'}"
4950,60,1,2025-11-04,"{'comment': 'Excellent', 'language': 'fr'}"
4951,649,1,2025-10-14,"{'comment': 'Moyen', 'language': 'es'}"
4952,1682,4,2025-10-17,"{'comment': 'Pas satisfait', 'language': 'fr'}"
4953,1206,2,2025-10-13,"{'comment': 'Pas satisfait', 'language': 'en'}"
4954,2707,4,2025-10-08,"{'comment': 'Bon produit', 'language': 'en'}"
4955,2165,1,2025-10-03,"{'comment': 'Bon produit', 'language': 'en'}"
4956,1547,3,2025-10-30,"{'comment': 'Pas satisfait', 'language': 'es'}"
4957,323,4,2025-11-06,"{'comment': 'Pas satisfait', 'language': 'fr'}"
4958,2210,5,2025-11-24,"{'comment': 'Moyen', 'language': 'en'}"
4959,2872,1,2025-11-22,"{'comment': 'Pas satisfait', 'language': 'fr'}"
4960,1239,5,2025-10-23,"{'comment': 'Bon produit', 'language': 'en'}"
4961,2406,4,2025-11-12,"{'comment': 'Moyen', 'language': 'en'}"
4962,1558,4,2025-10-11,"{'comment': 'Bon produit', 'language': 'es'}"
4963,175,4,2025-10-24,"{'comment': 'Pas satisfait', 'language': 'fr'}"
4964,1575,5,2025-10-13,"{'comment': 'Moyen', 'language': 'es'}"
4965,1625,2,2025-11-22,"{'comment': 'Excellent', 'language': 'en'}"
4966,2238,3,2025-10-16,"{'comment': 'Moyen', 'language': 'es'}"
4967,990,3,2025-10-28,"{'comment': 'Bon produit', 'language': 'es'}"
4968,1630,2,2025-10-17,"{'comment': 'Moyen', 'language': 'fr'}"
4969,2252,4,2025-11-12,"{'comment': 'Bon produit', 'language': 'en'}"
4970,1417,1,2025-10-20,"{'comment': 'Bon produit', 'language': 'es'}"
4971,2603,4,2025-10-07,"{'comment': 'Bon produit', 'language': 'en'}"
4972,1399,2,2025-11-22,"{'comment': 'Bon produit', 'language': 'fr'}"
4973,223,4,2025-11-16,"{'comment': 'Bon produit', 'language': 'en'}"
4974,880,1,2025-11-09,"{'comment': 'Pas satisfait', 'language': 'es'}"
4975,940,1,2025-10-12,"{'comment': 'Excellent', 'language': 'en'}"
4976,632,4,2025-11-14,"{'comment': 'Excellent', 'language': 'es'}"
4977,710,4,2025-11-18,"{'comment': 'Bon produit', 'language': 'fr'}"
4978,2372,1,2025-09-30,"{'comment': 'Moyen', 'language': 'en'}"
4979,2584,3,2025-09-28,"{'comment': 'Pas satisfait', 'language': 'en'}"
4980,2521,4,2025-10-21,"{'comment': 'Pas satisfait', 'language': 'en'}"
4981,2479,2,2025-10-23,"{'comment': 'Excellent', 'language': 'fr'}"
4982,1973,4,2025-11-27,"{'comment': 'Pas satisfait', 'language': 'fr'}"
4983,67,1,2025-11-10,"{'comment': 'Bon produit', 'language': 'fr'}"
4984,6,1,2025-10-06,"{'comment': 'Moyen', 'language': 'fr'}"
4985,1474,1,2025-10-28,"{'comment': 'Bon produit', 'language': 'fr'}"
4986,2100,1,2025-11-07,"{'comment': 'Pas satisfait', 'language': 'en'}"
4987,860,4,2025-10-07,"{'comment': 'Bon produit', 'language': 'es'}"
4988,2446,1,2025-10-19,"{'comment': 'Bon produit', 'language': 'es'}"
4989,346,5,2025-10-21,"{'comment': 'Moyen', 'language': 'fr'}"
4990,1305,3,2025-11-20,"{'comment': 'Excellent', 'language': 'fr'}"
4991,2353,1,2025-11-03,"{'comment': 'Pas satisfait', 'language': 'es'}"
4992,1846,1,2025-10-04,"{'comment': 'Bon produit', 'language': 'en'}"
4993,685,4,2025-10-12,"{'comment': 'Excellent', 'language': 'es'}"
4994,1523,4,2025-10-29,"{'comment': 'Bon produit', 'language': 'es'}"
4995,2669,5,2025-10-31,"{'comment': 'Bon produit', 'language': 'fr'}"
4996,1947,2,2025-10-21,"{'comment': 'Moyen', 'language': 'es'}"
4997,533,2,2025-10-15,"{'comment': 'Pas satisfait', 'language': 'es'}"
4998,1195,1,2025-10-14,"{'comment': 'Excellent', 'language': 'fr'}"
4999,300,4,2025-11-06,"{'comment': 'Pas satisfait', 'language': 'es'}"
5000,123,4,2025-11-17,"{'comment': 'Pas satisfait', 'language': 'en'}"
5001,1634,3,2025-10-08,"{'comment': 'Pas satisfait', 'language': 'es'}"
5002,1539,5,2025-10-12,"{'comment': 'Excellent', 'language': 'es'}"
5003,461,5,2025-10-18,"{'comment': 'Pas satisfait', 'language': 'en'}"
5004,498,2,2025-10-14,"{'comment': 'Moyen', 'language': 'es'}"
5005,2687,3,2025-10-22,"{'comment': 'Bon produit', 'language': 'es'}"
5006,1473,2,2025-10-24,"{'comment': 'Bon produit', 'language': 'fr'}"
5007,837,2,2025-09-29,"{'comment': 'Pas satisfait', 'language': 'fr'}"
5008,2779,3,2025-11-15,"{'comment': 'Bon produit', 'language': 'en'}"
5009,1260,5,2025-11-18,"{'comment': 'Moyen', 'language': 'es'}"
5010,1301,4,2025-10-31,"{'comment': 'Pas satisfait', 'language': 'es'}"
5011,284,1,2025-10-17,"{'comment': 'Pas satisfait', 'language': 'fr'}"
5012,2596,5,2025-10-31,"{'comment': 'Pas satisfait', 'language': 'en'}"
5013,1598,1,2025-10-24,"{'comment': 'Excellent', 'language': 'es'}"
5014,1587,1,2025-10-05,"{'comment': 'Pas satisfait', 'language': 'fr'}"
5015,1176,2,2025-11-22,"{'comment': 'Pas satisfait', 'language': 'es'}"
5016,2340,1,2025-10-08,"{'comment': 'Excellent', 'language': 'fr'}"
5017,2764,4,2025-11-18,"{'comment': 'Pas satisfait', 'language': 'fr'}"
5018,2024,1,2025-10-07,"{'comment': 'Excellent', 'language': 'fr'}"
5019,1328,2,2025-11-02,"{'comment': 'Excellent', 'language': 'en'}"
5020,2696,3,2025-10-17,"{'comment': 'Pas satisfait', 'language': 'es'}"
5021,2547,5,2025-10-30,"{'comment': 'Bon produit', 'language': 'en'}"
5022,1758,3,2025-10-29,"{'comment': 'Moyen', 'language': 'en'}"
5023,862,3,2025-10-27,"{'comment': 'Excellent', 'language': 'fr'}"
5024,1749,5,2025-11-22,"{'comment': 'Excellent', 'language': 'en'}"
5025,1184,4,2025-11-12,"{'comment': 'Pas satisfait', 'language': 'en'}"
5026,1058,4,2025-11-04,"{'comment': 'Bon produit', 'language': 'fr'}"
5027,1179,3,2025-11-12,"{'comment': 'Bon produit', 'language': 'fr'}"
5028,2855,2,2025-10-03,"{'comment': 'Pas satisfait', 'language': 'fr'}"
5029,2948,3,2025-11-03,"{'comment': 'Bon produit', 'language': 'en'}"
5030,340,4,2025-10-16,"{'comment': 'Pas satisfait', 'language': 'es'}"
5031,92,3,2025-11-12,"{'comment': 'Excellent', 'language': 'en'}"
5032,686,2,2025-10-08,"{'comment': 'Bon produit', 'language': 'fr'}"
5033,2736,5,2025-10-04,"{'comment': 'Moyen', 'language': 'es'}"
5034,1498,2,2025-10-16,"{'comment': 'Moyen', 'language': 'es'}"
5035,1874,2,2025-11-05,"{'comment': 'Pas satisfait', 'language': 'en'}"
5036,1277,5,2025-11-24,"{'comment': 'Moyen', 'language': 'fr'}"
5037,1130,2,2025-10-09,"{'comment': 'Excellent', 'language': 'fr'}"
5038,894,5,2025-11-01,"{'comment': 'Bon produit', 'language': 'fr'}"
5039,2612,1,2025-11-18,"{'comment': 'Pas satisfait', 'language': 'fr'}"
5040,1278,5,2025-10-01,"{'comment': 'Excellent', 'language': 'es'}"
5041,311,1,2025-10-03,"{'comment': 'Pas satisfait', 'language': 'en'}"
5042,2070,1,2025-10-20,"{'comment': 'Bon produit', 'language': 'fr'}"
5043,555,5,2025-10-28,"{'comment': 'Pas satisfait', 'language': 'en'}"
5044,642,1,2025-11-25,"{'comment': 'Bon produit', 'language': 'fr'}"
5045,169,5,2025-11-15,"{'comment': 'Bon produit', 'language': 'es'}"
5046,1405,3,2025-10-22,"{'comment': 'Bon produit', 'language': 'es'}"
5047,999,4,2025-11-19,"{'comment': 'Pas satisfait', 'language': 'en'}"
5048,2161,1,2025-11-14,"{'comment': 'Bon produit', 'language': 'fr'}"
5049,1915,5,2025-11-06,"{'comment': 'Bon produit', 'language': 'fr'}"
5050,2103,3,2025-11-24,"{'comment': 'Moyen', 'language': 'en'}"
5051,40,1,2025-11-27,"{'comment': 'Moyen', 'language': 'es'}"
5052,806,5,2025-10-27,"{'comment': 'Excellent', 'language': 'fr'}"
5053,848,1,2025-10-20,"{'comment': 'Excellent', 'language': 'fr'}"
5054,1900,2,2025-10-06,"{'comment': 'Excellent', 'language': 'fr'}"
5055,381,4,2025-10-26,"{'comment': 'Pas satisfait', 'language': 'fr'}"
5056,2722,5,2025-10-17,"{'comment': 'Excellent', 'language': 'fr'}"
5057,1408,2,2025-11-11,"{'comment': 'Pas satisfait', 'language': 'es'}"
5058,930,3,2025-10-31,"{'comment': 'Excellent', 'language': 'fr'}"
5059,2049,1,2025-10-19,"{'comment': 'Bon produit', 'language': 'fr'}"
5060,780,3,2025-10-27,"{'comment': 'Moyen', 'language': 'en'}"
5061,377,3,2025-11-12,"{'comment': 'Moyen', 'language': 'fr'}"
5062,1317,2,2025-11-26,"{'comment': 'Excellent', 'language': 'en'}"
5063,1043,1,2025-10-27,"{'comment': 'Moyen', 'language': 'es'}"
5064,62,3,2025-11-10,"{'comment': 'Excellent', 'language': 'en'}"
5065,1272,1,2025-10-03,"{'comment': 'Excellent', 'language': 'es'}"
5066,2641,2,2025-11-16,"{'comment': 'Pas satisfait', 'language': 'es'}"
5067,614,2,2025-10-11,"{'comment': 'Excellent', 'language': 'en'}"
5068,2505,4,2025-10-11,"{'comment': 'Bon produit', 'language': 'es'}"
5069,2252,4,2025-11-16,"{'comment': 'Bon produit', 'language': 'en'}"
5070,2598,2,2025-11-09,"{'comment': 'Excellent', 'language': 'es'}"
5071,1713,2,2025-09-30,"{'comment': 'Moyen', 'language': 'fr'}"
5072,1656,3,2025-11-11,"{'comment': 'Pas satisfait', 'language': 'fr'}"
5073,520,5,2025-10-20,"{'comment': 'Bon produit', 'language': 'fr'}"
5074,953,2,2025-10-16,"{'comment': 'Excellent', 'language': 'es'}"
5075,132,2,2025-11-12,"{'comment': 'Moyen', 'language': 'en'}"
5076,1160,1,2025-10-18,"{'comment': 'Bon produit', 'language': 'es'}"
5077,2140,5,2025-10-21,"{'comment': 'Pas satisfait', 'language': 'fr'}"
5078,706,2,2025-10-06,"{'comment': 'Pas satisfait', 'language': 'en'}"
5079,2993,2,2025-10-03,"{'comment': 'Pas satisfait', 'language': 'fr'}"
5080,799,3,2025-10-16,"{'comment': 'Bon produit', 'language': 'en'}"
5081,2069,3,2025-09-29,"{'comment': 'Excellent', 'language': 'en'}"
5082,1418,5,2025-11-24,"{'comment': 'Bon produit', 'language': 'fr'}"
5083,2196,5,2025-11-11,"{'comment': 'Bon produit', 'language': 'fr'}"
5084,747,1,2025-10-26,"{'comment': 'Bon produit', 'language': 'en'}"
5085,1413,5,2025-11-01,"{'comment': 'Moyen', 'language': 'fr'}"
5086,1921,2,2025-11-17,"{'comment': 'Bon produit', 'language': 'en'}"
5087,1759,2,2025-11-14,"{'comment': 'Moyen', 'language': 'es'}"
5088,2251,2,2025-11-01,"{'comment': 'Excellent', 'language': 'es'}"
5089,1567,5,2025-10-10,"{'comment': 'Pas satisfait', 'language': 'en'}"
5090,1165,5,2025-10-29,"{'comment': 'Excellent', 'language': 'fr'}"
5091,1416,4,2025-09-30,"{'comment': 'Excellent', 'language': 'es'}"
5092,239,1,2025-11-22,"{'comment': 'Pas satisfait', 'language': 'fr'}"
5093,101,1,2025-11-12,"{'comment': 'Excellent', 'language': 'en'}"
5094,606,4,2025-11-07,"{'comment': 'Pas satisfait', 'language': 'es'}"
5095,1966,3,2025-10-03,"{'comment': 'Bon produit', 'language': 'en'}"
5096,1640,3,2025-11-11,"{'comment': 'Bon produit', 'language': 'en'}"
5097,1594,2,2025-11-22,"{'comment': 'Bon produit', 'language': 'fr'}"
5098,2781,4,2025-10-23,"{'comment': 'Excellent', 'language': 'es'}"
5099,582,1,2025-10-25,"{'comment': 'Bon produit', 'language': 'fr'}"
5100,1870,3,2025-11-22,"{'comment': 'Excellent', 'language': 'fr'}"
5101,2298,2,2025-11-21,"{'comment': 'Pas satisfait', 'language': 'fr'}"
5102,2409,1,2025-10-05,"{'comment': 'Bon produit', 'language': 'fr'}"
5103,2063,1,2025-11-17,"{'comment': 'Excellent', 'language': 'fr'}"
